pair_id	paired-sentence-0	paired-sentence-1	paired-sentence-clean-0	paired-sentence-clean-1	Bertscore-f1	Bertscore-p	Bertscore-r	ppl-0	ppl-1	max_ratio_ppl	min_ratio_ppl	ratio_ppl	sentence-0	lemmas-0	n_tokens-0	n_chars-0	n_chars_lw-0	pos_lw-0	longest_word-0	sentence-1	lemmas-1	n_tokens-1	n_chars-1	n_chars_lw-1	pos_lw-1	longest_word-1	max_ratio_n_tokens	min_ratio_n_tokens	ratio_n_tokens	max_ratio_n_chars	min_ratio_n_chars	ratio_n_chars	max_ratio_n_chars_lw	min_ratio_n_chars_lw	ratio_n_chars_lw	max_ratio_pos_lw	min_ratio_pos_lw	ratio_pos_lw	LD	ED_bow	WPD	phonemes_ws-0	phonemes_wo_stress_ws-0	n_phonemes-0	phonemes_ws-1	phonemes_wo_stress_ws-1	n_phonemes-1	max_ratio_n_phonemes	min_ratio_n_phonemes	ratio_n_phonemes	ED_ph	ED_ph_sub	pSTOI-0	pSTOI-1	max_ratio_pSTOI	min_ratio_pSTOI	ratio_pSTOI	paraphrases_id	STOI-input_text	STOI-best_hypo	best_hypo_ratio_STOI
54	a lot of that ,  I don't know how safe it is.	I'm uncertain about the safety of having so much of it around.	a lot of that ,  i don't know how safe it is.	i'm uncertain about the safety of having so much of it around.	0.7731	0.7833	0.7632	76.266	105.4	1.382	0.724	1.382	a lot of that , i do n't know how safe it is .	a lot of that , i do n't know how safe it is .	14	33	4	4	that	i 'm uncertain about the safety of having so much of it around .	i 'm uncertain about the safety of having so much of it around .	14	51	9	3	uncertain	1.0	1.0	1.0	1.545	0.647	1.545	2.25	0.444	2.25	1.333	0.75	0.75	0.826	0.501	0.21	AH0 - L AA1 T - AH1 V - DH AE1 T - , - AY1 - D UW1 - EH1 N T AY1 - N OW1 - HH AW1 - S EY1 F - IH1 T - IH1 Z - .	AH - L AA T - AH V - DH AE T - , - AY - D UW - EH N T AY - N OW - HH AW - S EY F - IH T - IH Z - .	29	AY1 - ' - EH1 M - AH0 N S ER1 T AH0 N - AH0 B AW1 T - DH AH0 - S EY1 F T IY0 - AH1 V - HH AE1 V IH0 NG - S OW1 - M AH1 CH - AH1 V - IH1 T - ER0 AW1 N D - .	AY - ' - EH M - AH N S ER T AH N - AH B AW T - DH AH - S EY F T IY - AH V - HH AE V IH NG - S OW - M AH CH - AH V - IH T - ER AW N D - .	43	1.483	0.674	1.483	0.7906976744186046	1.1162790697674418	0.652	0.57	1.144	0.874	0.874	54	0.58317	0.64814	1.1114083371915566
55	this is the first year we've done it this way.	This is our inaugural attempt at doing things in this manner.	this is the first year we've done it this way.	this is our inaugural attempt at doing things in this manner.	0.8595	0.8583	0.8608	68.012	120.987	1.779	0.562	1.779	this is the first year we 've done it this way .	this is the first year we 've done it this way .	12	37	5	4	first	this is our inaugural attempt at doing things in this manner .	this is our inaugural attempt at doing thing in this manner .	12	51	9	4	inaugural	1.0	1.0	1.0	1.378	0.725	1.378	1.8	0.556	1.8	1.0	1.0	1.0	0.842	0.538	0.0	DH IH1 S - IH1 Z - DH AH0 - F ER1 S T - Y IH1 R - W IY1 - ' - V IY1 - D AH1 N - IH1 T - DH IH1 S - W EY1 - .	DH IH S - IH Z - DH AH - F ER S T - Y IH R - W IY - ' - V IY - D AH N - IH T - DH IH S - W EY - .	30	DH IH1 S - IH1 Z - AW1 ER0 - IH0 N AO1 G ER0 AH0 L - AH0 T EH1 M P T - AE1 T - D UW1 IH0 NG - TH IH1 NG Z - IH0 N - DH IH1 S - M AE1 N ER0 - .	DH IH S - IH Z - AW ER - IH N AO G ER AH L - AH T EH M P T - AE T - D UW IH NG - TH IH NG Z - IH N - DH IH S - M AE N ER - .	40	1.333	0.75	1.333	0.7	1.1	0.613	0.522	1.174	0.852	0.852	55	0.60695	0.53716	0.8850152401351017
56	we're finding that we even have more money than we thought.	We're realizing we actually have extra money beyond our expectations.	we're finding that we even have more money than we thought.	we're realizing we actually have extra money beyond our expectations.	0.9111	0.9067	0.9156	105.578	334.233	3.166	0.316	3.166	we 're finding that we even have more money than we thought .	we 're finding that we even have more money than we thought .	13	49	7	3	finding	we 're realizing we actually have extra money beyond our expectations .	we 're realizing we actually have extra money beyond our expectation .	12	60	12	11	expectations	1.083	0.923	0.923	1.224	0.817	1.224	1.714	0.583	1.714	3.667	0.273	3.667	0.706	0.603	0.06	W IY1 - ' - R EY1 - F AY1 N D IH0 NG - DH AE1 T - W IY1 - IY1 V IH0 N - HH AE1 V - M AO1 R - M AH1 N IY0 - DH AE1 N - W IY1 - TH AO1 T - .	W IY - ' - R EY - F AY N D IH NG - DH AE T - W IY - IY V IH N - HH AE V - M AO R - M AH N IY - DH AE N - W IY - TH AO T - .	39	W IY1 - ' - R EY1 - R IY1 L AY2 Z IH0 NG - W IY1 - AE1 K CH AH0 W AH0 L IY0 - HH AE1 V - EH1 K S T R AH0 - M AH1 N IY0 - B IH0 AA1 N D - AW1 ER0 - EH2 K S P EH0 K T EY1 SH AH0 N Z - .	W IY - ' - R EY - R IY L AY Z IH NG - W IY - AE K CH AH W AH L IY - HH AE V - EH K S T R AH - M AH N IY - B IH AA N D - AW ER - EH K S P EH K T EY SH AH N Z - .	55	1.41	0.709	1.41	0.6545454545454545	0.9090909090909091	0.564	0.588	1.043	0.959	1.043	56	0.62097	0.63469	1.022094465111036
57	Do you have a set amount you spend each month	Do you allocate a fixed amount for monthly expenses in your budget ?	do you have a set amount you spend each month	do you allocate a fixed amount for monthly expenses in your budget ?	0.8421	0.8597	0.8253	134.354	84.885	1.583	0.632	0.632	do you have a set amount you spend each month	do you have a set amount you spend each month	10	36	6	6	amount	do you allocate a fixed amount for monthly expenses in your budget ?	do you allocate a fixed amount for monthly expense in your budget ?	13	56	8	3	allocate	1.3	0.769	1.3	1.556	0.643	1.556	1.333	0.75	1.333	2.0	0.5	0.5	0.778	0.622	0.13	D UW1 - Y UW1 - HH AE1 V - AH0 - S EH1 T - AH0 M AW1 N T - Y UW1 - S P EH1 N D - IY1 CH - M AH1 N TH	D UW - Y UW - HH AE V - AH - S EH T - AH M AW N T - Y UW - S P EH N D - IY CH - M AH N TH	29	D UW1 - Y UW1 - AE1 L AH0 K EY2 T - AH0 - F IH1 K S T - AH0 M AW1 N T - F AO1 R - M AH1 N TH L IY0 - IH0 K S P EH1 N S AH0 Z - IH0 N - Y AO1 R - B AH1 JH IH0 T - ?	D UW - Y UW - AE L AH K EY T - AH - F IH K S T - AH M AW N T - F AO R - M AH N TH L IY - IH K S P EH N S AH Z - IH N - Y AO R - B AH JH IH T - ?	50	1.724	0.58	1.724	0.68	0.82	0.704	0.618	1.139	0.878	0.878	57	0.63047	0.61613	0.9772550636826496
58	we know which month we'll enough saved to go buy those.	We're aware of the month when we'll have saved enough to purchase them.	we know which month we'll enough saved to go buy those.	we're aware of the month when we'll have saved enough to purchase them.	0.8902	0.9064	0.8745	782.204	147.145	5.316	0.188	0.188	we know which month we 'll enough saved to go buy those .	we know which month we 'll enough saved to go buy those .	13	45	6	7	enough	we 're aware of the month when we 'll have saved enough to purchase them .	we 're aware of the month when we 'll have saved enough to purchase them .	16	59	8	14	purchase	1.231	0.812	1.231	1.311	0.763	1.311	1.333	0.75	1.333	2.0	0.5	2.0	0.65	0.629	0.1	W IY1 - N OW1 - W IH1 CH - M AH1 N TH - W IY1 - ' - L EH1 L - IH0 N AH1 F - S EY1 V D - T UW1 - G OW1 - B AY1 - DH OW1 Z - .	W IY - N OW - W IH CH - M AH N TH - W IY - ' - L EH L - IH N AH F - S EY V D - T UW - G OW - B AY - DH OW Z - .	35	W IY1 - ' - R EY1 - AH0 W EH1 R - AH1 V - DH AH0 - M AH1 N TH - W EH1 N - W IY1 - ' - L EH1 L - HH AE1 V - S EY1 V D - IH0 N AH1 F - T UW1 - P ER1 CH AH0 S - DH EH1 M - .	W IY - ' - R EY - AH W EH R - AH V - DH AH - M AH N TH - W EH N - W IY - ' - L EH L - HH AE V - S EY V D - IH N AH F - T UW - P ER CH AH S - DH EH M - .	48	1.371	0.729	1.371	0.5833333333333334	0.8541666666666666	0.606	0.592	1.024	0.977	0.977	58	0.56587	0.52638	0.9302136533125982
59	here in Logan ,  Utah ,  we've got a nice little valley here	In Logan ,  Utah ,  lies a charming valley amidst the babble.	here in logan ,  utah ,  we've got a nice little valley here	in logan ,  utah ,  lies a charming valley amidst the babble.	0.8262	0.8191	0.8335	193.667	536.949	2.773	0.361	2.773	here in logan , utah , we 've got a nice little valley here	here in logan , utah , we 've got a nice little valley here	14	46	6	12	little	in logan , utah , lies a charming valley amidst the babble .	in logan , utah , lie a charming valley amidst the babble .	13	48	8	8	charming	1.077	0.929	0.929	1.043	0.958	1.043	1.333	0.75	1.333	1.5	0.667	0.667	0.667	0.675	0.12	HH IY1 R - IH0 N - L OW1 G AH0 N - , - Y UW1 T AO2 - , - W IY1 - ' - V IY1 - G AA1 T - AH0 - N AY1 S - L IH1 T AH0 L - V AE1 L IY0 - HH IY1 R	HH IY R - IH N - L OW G AH N - , - Y UW T AO - , - W IY - ' - V IY - G AA T - AH - N AY S - L IH T AH L - V AE L IY - HH IY R	40	IH0 N - L OW1 G AH0 N - , - Y UW1 T AO2 - , - L AY1 Z - AH0 - CH AA1 R M IH0 NG - V AE1 L IY0 - AH0 M IH1 D S T - DH AH0 - B AE1 B AH0 L - .	IH N - L OW G AH N - , - Y UW T AO - , - L AY Z - AH - CH AA R M IH NG - V AE L IY - AH M IH D S T - DH AH - B AE B AH L - .	41	1.025	0.976	1.025	0.6829268292682927	0.9512195121951219	0.517	0.599	1.159	0.863	1.159	59	0.54369	0.57102	1.0502676157369089
60	we get a little bit of pollution in the valley.	In the valley ,  pollution is present to some extent amid the noise.	we get a little bit of pollution in the valley.	in the valley ,  pollution is present to some extent amid the noise.	0.8406	0.841	0.8401	85.743	201.857	2.354	0.425	2.354	we get a little bit of pollution in the valley .	we get a little bit of pollution in the valley .	11	38	9	7	pollution	in the valley , pollution is present to some extent amid the noise .	in the valley , pollution is present to some extent amid the noise .	14	55	9	5	pollution	1.273	0.786	1.273	1.447	0.691	1.447	1.0	1.0	1.0	1.4	0.714	0.714	0.737	0.517	0.42	W IY1 - G EH1 T - AH0 - L IH1 T AH0 L - B IH1 T - AH1 V - P AH0 L UW1 SH AH0 N - IH0 N - DH AH0 - V AE1 L IY0 - .	W IY - G EH T - AH - L IH T AH L - B IH T - AH V - P AH L UW SH AH N - IH N - DH AH - V AE L IY - .	32	IH0 N - DH AH0 - V AE1 L IY0 - , - P AH0 L UW1 SH AH0 N - IH1 Z - P R EH1 Z AH0 N T - T UW1 - S AH1 M - IH0 K S T EH1 N T - AH0 M IH1 D - DH AH0 - N OY1 Z - .	IH N - DH AH - V AE L IY - , - P AH L UW SH AH N - IH Z - P R EH Z AH N T - T UW - S AH M - IH K S T EH N T - AH M IH D - DH AH - N OY Z - .	47	1.469	0.681	1.469	0.7659574468085106	1.0425531914893618	0.577	0.587	1.017	0.983	1.017	60	0.43989	0.49592	1.127372752278979
61	Logan's up in the valley a little bit further north ,	Logan is a bit further north ,  up in the valley area.	logan's up in the valley a little bit further north ,	logan is a bit further north ,  up in the valley area.	0.8808	0.8799	0.8817	212.276	183.171	1.159	0.863	0.863	logan 's up in the valley a little bit further north ,	logan 's up in the valley a little bit further north ,	12	43	7	10	further	logan is a bit further north , up in the valley area .	logan is a bit further north , up in the valley area .	13	42	7	5	further	1.083	0.923	1.083	1.024	0.977	0.977	1.0	1.0	1.0	2.0	0.5	0.5	0.333	0.877	0.39	L OW1 G AH0 N - ' - EH1 S - AH1 P - IH0 N - DH AH0 - V AE1 L IY0 - AH0 - L IH1 T AH0 L - B IH1 T - F ER1 DH ER0 - N AO1 R TH - ,	L OW G AH N - ' - EH S - AH P - IH N - DH AH - V AE L IY - AH - L IH T AH L - B IH T - F ER DH ER - N AO R TH - ,	36	L OW1 G AH0 N - IH1 Z - AH0 - B IH1 T - F ER1 DH ER0 - N AO1 R TH - , - AH1 P - IH0 N - DH AH0 - V AE1 L IY0 - EH1 R IY0 AH0 - .	L OW G AH N - IH Z - AH - B IH T - F ER DH ER - N AO R TH - , - AH P - IH N - DH AH - V AE L IY - EH R IY AH - .	35	1.029	0.972	0.972	0.7777777777777778	0.9166666666666666	0.599	0.584	1.026	0.975	0.975	61	0.52685	0.5428	1.0302742716143114
62	not in Logan up here cause we're doing a lot better.	We're doing great ,  so no need to worry about Logan's absence.	not in logan up here cause we're doing a lot better.	we're doing great ,  so no need to worry about logan's absence.	0.7564	0.7714	0.742	365.698	87.756	4.167	0.24	0.24	not in logan up here cause we 're doing a lot better .	not in logan up here cause we 're doing a lot better .	13	42	6	12	better	we 're doing great , so no need to worry about logan 's absence .	we 're doing great , so no need to worry about logan 's absence .	15	51	7	14	absence	1.154	0.867	1.154	1.214	0.824	1.214	1.167	0.857	1.167	1.167	0.857	1.167	0.783	0.511	0.43	N AA1 T - IH0 N - L OW1 G AH0 N - AH1 P - HH IY1 R - K AA1 Z - W IY1 - ' - R EY1 - D UW1 IH0 NG - AH0 - L AA1 T - B EH1 T ER0 - .	N AA T - IH N - L OW G AH N - AH P - HH IY R - K AA Z - W IY - ' - R EY - D UW IH NG - AH - L AA T - B EH T ER - .	36	W IY1 - ' - R EY1 - D UW1 IH0 NG - G R EY1 T - , - S OW1 - N OW1 - N IY1 D - T UW1 - W ER1 IY0 - AH0 B AW1 T - L OW1 G AH0 N - ' - EH1 S - AE1 B S AH0 N S - .	W IY - ' - R EY - D UW IH NG - G R EY T - , - S OW - N OW - N IY D - T UW - W ER IY - AH B AW T - L OW G AH N - ' - EH S - AE B S AH N S - .	45	1.25	0.8	1.25	0.8666666666666667	1.2222222222222223	0.572	0.606	1.059	0.944	1.059	62	0.54541	0.59404	1.0891622815863298
63	expanding it to ,  more counties here. as the population spreads out	As people spread out ,  we should extend it to cover more counties.	expanding it to ,  more counties here. as the population spreads out	as people spread out ,  we should extend it to cover more counties.	0.8412	0.848	0.8345	765.737	135.791	5.639	0.177	0.177	expanding it to , more counties here . as the population spreads out	expanding it to , more county here . a the population spread out	13	56	10	11	population	as people spread out , we should extend it to cover more counties .	a people spread out , we should extend it to cover more county .	14	54	8	13	counties	1.077	0.929	1.077	1.037	0.964	0.964	1.25	0.8	0.8	1.182	0.846	1.182	0.5	0.736	0.53	IH0 K S P AE1 N D IH0 NG - IH1 T - T UW1 - , - M AO1 R - K AW1 N T IY0 Z - HH IY1 R - . - AE1 Z - DH AH0 - P AA2 P Y AH0 L EY1 SH AH0 N - S P R EH1 D Z - AW1 T	IH K S P AE N D IH NG - IH T - T UW - , - M AO R - K AW N T IY Z - HH IY R - . - AE Z - DH AH - P AA P Y AH L EY SH AH N - S P R EH D Z - AW T	49	AE1 Z - P IY1 P AH0 L - S P R EH1 D - AW1 T - , - W IY1 - SH UH1 D - IH0 K S T EH1 N D - IH1 T - T UW1 - K AH1 V ER0 - M AO1 R - K AW1 N T IY0 Z - .	AE Z - P IY P AH L - S P R EH D - AW T - , - W IY - SH UH D - IH K S T EH N D - IH T - T UW - K AH V ER - M AO R - K AW N T IY Z - .	45	1.089	0.918	0.918	0.9387755102040817	1.1428571428571428	0.62	0.645	1.04	0.961	1.04	63	0.62036	0.62101	1.0010477787091363
64	this is totally accidental that I have to talk about this topic.	I didn't plan to discuss this ,  it's completely by chance.	this is totally accidental that i have to talk about this topic.	i didn't plan to discuss this ,  it's completely by chance.	0.807	0.818	0.7963	82.022	178.677	2.178	0.459	2.178	this is totally accidental that i have to talk about this topic .	this is totally accidental that i have to talk about this topic .	13	53	10	4	accidental	i did n't plan to discuss this , it 's completely by chance .	i did n't plan to discus this , it 's completely by chance .	14	48	10	11	completely	1.077	0.929	1.077	1.104	0.906	0.906	1.0	1.0	1.0	2.75	0.364	2.75	0.818	0.529	0.28	DH IH1 S - IH1 Z - T OW1 T AH0 L IY0 - AE2 K S AH0 D EH1 N T AH0 L - DH AE1 T - AY1 - HH AE1 V - T UW1 - T AO1 K - AH0 B AW1 T - DH IH1 S - T AA1 P IH0 K - .	DH IH S - IH Z - T OW T AH L IY - AE K S AH D EH N T AH L - DH AE T - AY - HH AE V - T UW - T AO K - AH B AW T - DH IH S - T AA P IH K - .	46	AY1 - D IH1 D - EH1 N T AY1 - P L AE1 N - T UW1 - D IH0 S K AH1 S - DH IH1 S - , - IH1 T - ' - EH1 S - K AH0 M P L IY1 T L IY0 - B AY1 - CH AE1 N S - .	AY - D IH D - EH N T AY - P L AE N - T UW - D IH S K AH S - DH IH S - , - IH T - ' - EH S - K AH M P L IY T L IY - B AY - CH AE N S - .	45	1.022	0.978	0.978	0.8043478260869565	1.2391304347826086	0.673	0.605	1.112	0.899	0.899	64	0.6112	0.62243	1.0183736910994765
65	they've tried to lock me up and ,  things like that.	They've made several attempts to imprison me ,  and so on.	they've tried to lock me up and ,  things like that.	they've made several attempts to imprison me ,  and so on.	0.8144	0.811	0.8179	120.333	152.223	1.265	0.791	1.265	they 've tried to lock me up and , things like that .	they 've tried to lock me up and , thing like that .	13	41	6	10	things	they 've made several attempts to imprison me , and so on .	they 've made several attempt to imprison me , and so on .	13	47	8	5	attempts	1.0	1.0	1.0	1.146	0.872	1.146	1.333	0.75	1.333	2.0	0.5	0.5	0.632	0.577	0.07	DH EY1 - ' - V IY1 - T R AY1 D - T UW1 - L AA1 K - M IY1 - AH1 P - AH0 N D - , - TH IH1 NG Z - L AY1 K - DH AE1 T - .	DH EY - ' - V IY - T R AY D - T UW - L AA K - M IY - AH P - AH N D - , - TH IH NG Z - L AY K - DH AE T - .	33	DH EY1 - ' - V IY1 - M EY1 D - S EH1 V R AH0 L - AH0 T EH1 M P T S - T UW1 - IH0 M P R IH1 Z AH0 N - M IY1 - , - AH0 N D - S OW1 - AA1 N - .	DH EY - ' - V IY - M EY D - S EH V R AH L - AH T EH M P T S - T UW - IH M P R IH Z AH N - M IY - , - AH N D - S OW - AA N - .	42	1.273	0.786	1.273	0.7857142857142857	1.119047619047619	0.638	0.536	1.19	0.84	0.84	65	0.61723	0.57805	0.9365228520972732
66	I also find everything is so slick and superficial and misguided	In the loud chaos ,  things seem shallow ,  fake ,  and off - track too.	i also find everything is so slick and superficial and misguided	in the loud chaos ,  things seem shallow ,  fake ,  and off - track too.	0.7936	0.8053	0.7821	437.661	834.266	1.906	0.525	1.906	i also find everything is so slick and superficial and misguided	i also find everything is so slick and superficial and misguided	11	54	11	9	superficial	in the loud chaos , things seem shallow , fake , and off - track too .	in the loud chaos , thing seem shallow , fake , and off - track too .	17	54	7	8	shallow	1.545	0.647	1.545	1.0	1.0	1.0	1.571	0.636	0.636	1.125	0.889	0.889	0.958	0.373	0.12	AY1 - AO1 L S OW0 - F AY1 N D - EH1 V R IY0 TH IH2 NG - IH1 Z - S OW1 - S L IH1 K - AH0 N D - S UW2 P ER0 F IH1 SH AH0 L - AH0 N D - M IH0 S G AY1 D IH0 D	AY - AO L S OW - F AY N D - EH V R IY TH IH NG - IH Z - S OW - S L IH K - AH N D - S UW P ER F IH SH AH L - AH N D - M IH S G AY D IH D	47	IH0 N - DH AH0 - L AW1 D - K EY1 AA0 S - , - TH IH1 NG Z - S IY1 M - SH AE1 L OW0 - , - F EY1 K - , - AH0 N D - AO1 F - - - T R AE1 K - T UW1 - .	IH N - DH AH - L AW D - K EY AA S - , - TH IH NG Z - S IY M - SH AE L OW - , - F EY K - , - AH N D - AO F - - - T R AE K - T UW - .	41	1.146	0.872	0.872	0.8297872340425532	1.297872340425532	0.558	0.669	1.199	0.834	1.199	66	0.52771	0.66681	1.26359174546626
67	I occasionally will read something like the NEW YORK REVIEW OF BOOKS.	Sometimes I'll check out things like the NEW YORK REVIEW OF BOOKS.	i occasionally will read something like the new york review of books.	sometimes i'll check out things like the new york review of books.	0.9391	0.946	0.9323	146.535	150.442	1.027	0.974	1.027	i occasionally will read something like the new york review of books .	i occasionally will read something like the new york review of book .	13	58	12	2	occasionally	sometimes i 'll check out things like the new york review of books .	sometimes i 'll check out thing like the new york review of book .	14	55	9	1	sometimes	1.077	0.929	1.077	1.055	0.948	0.948	1.333	0.75	0.75	2.0	0.5	0.5	0.5	0.715	0.03	AY1 - AH0 K EY1 ZH AH0 N AH0 L IY0 - W IH1 L - R EH1 D - S AH1 M TH IH0 NG - L AY1 K - DH AH0 - N UW1 - Y AO1 R K - R IY2 V Y UW1 - AH1 V - B UH1 K S - .	AY - AH K EY ZH AH N AH L IY - W IH L - R EH D - S AH M TH IH NG - L AY K - DH AH - N UW - Y AO R K - R IY V Y UW - AH V - B UH K S - .	45	S AH0 M T AY1 M Z - AY1 - ' - L EH1 L - CH EH1 K - AW1 T - TH IH1 NG Z - L AY1 K - DH AH0 - N UW1 - Y AO1 R K - R IY2 V Y UW1 - AH1 V - B UH1 K S - .	S AH M T AY M Z - AY - ' - L EH L - CH EH K - AW T - TH IH NG Z - L AY K - DH AH - N UW - Y AO R K - R IY V Y UW - AH V - B UH K S - .	44	1.023	0.978	0.978	0.37777777777777777	0.6444444444444445	0.567	0.591	1.042	0.959	1.042	67	0.55861	0.57093	1.0220547430228604
68	like to refer to this as sort of CONSUMER REPORT phenomenon.	Sometimes ,  I call it the CONSUMER REPORT thing ,  you know ,  in noisy places.	like to refer to this as sort of consumer report phenomenon.	sometimes ,  i call it the consumer report thing ,  you know ,  in noisy places.	0.7794	0.7971	0.7625	271.843	156.76	1.734	0.577	0.577	like to refer to this as sort of consumer report phenomenon .	like to refer to this a sort of consumer report phenomenon .	12	50	10	11	phenomenon	sometimes , i call it the consumer report thing , you know , in noisy places .	sometimes , i call it the consumer report thing , you know , in noisy place .	17	62	9	1	sometimes	1.417	0.706	1.417	1.24	0.806	1.24	1.111	0.9	0.9	11.0	0.091	0.091	0.87	0.41	0.24	L AY1 K - T UW1 - R AH0 F ER1 - T UW1 - DH IH1 S - AE1 Z - S AO1 R T - AH1 V - K AH0 N S UW1 M ER0 - R IY0 P AO1 R T - F AH0 N AA1 M AH0 N AA2 N - .	L AY K - T UW - R AH F ER - T UW - DH IH S - AE Z - S AO R T - AH V - K AH N S UW M ER - R IY P AO R T - F AH N AA M AH N AA N - .	45	S AH0 M T AY1 M Z - , - AY1 - K AO1 L - IH1 T - DH AH0 - K AH0 N S UW1 M ER0 - R IY0 P AO1 R T - TH IH1 NG - , - Y UW1 - N OW1 - , - IH0 N - N OY1 Z IY0 - P L EY1 S AH0 Z - .	S AH M T AY M Z - , - AY - K AO L - IH T - DH AH - K AH N S UW M ER - R IY P AO R T - TH IH NG - , - Y UW - N OW - , - IH N - N OY Z IY - P L EY S AH Z - .	51	1.133	0.882	1.133	0.7450980392156863	0.9803921568627451	0.556	0.528	1.053	0.95	0.95	68	0.50833	0.52811	1.038911730568725
69	assume that they do a reasonable job in other areas.	Given that they perform adequately in other aspects ,  assume they're competent.	assume that they do a reasonable job in other areas.	given that they perform adequately in other aspects ,  assume they're competent.	0.8626	0.8635	0.8617	122.888	332.776	2.708	0.369	2.708	assume that they do a reasonable job in other areas .	assume that they do a reasonable job in other area .	11	43	10	6	reasonable	given that they perform adequately in other aspects , assume they 're competent .	given that they perform adequately in other aspect , assume they 're competent .	14	68	10	5	adequately	1.273	0.786	1.273	1.581	0.632	1.581	1.0	1.0	1.0	1.2	0.833	0.833	0.667	0.571	0.28	AH0 S UW1 M - DH AE1 T - DH EY1 - D UW1 - AH0 - R IY1 Z AH0 N AH0 B AH0 L - JH AA1 B - IH0 N - AH1 DH ER0 - EH1 R IY0 AH0 Z - .	AH S UW M - DH AE T - DH EY - D UW - AH - R IY Z AH N AH B AH L - JH AA B - IH N - AH DH ER - EH R IY AH Z - .	35	G IH1 V AH0 N - DH AE1 T - DH EY1 - P ER0 F AO1 R M - AE1 D AH0 K W AH0 T L IY0 - IH0 N - AH1 DH ER0 - AE1 S P EH2 K T S - , - AH0 S UW1 M - DH EY1 - ' - R EY1 - K AA1 M P AH0 T IH0 N T - .	G IH V AH N - DH AE T - DH EY - P ER F AO R M - AE D AH K W AH T L IY - IH N - AH DH ER - AE S P EH K T S - , - AH S UW M - DH EY - ' - R EY - K AA M P AH T IH N T - .	57	1.629	0.614	1.629	0.7368421052631579	0.9473684210526315	0.565	0.595	1.053	0.95	1.053	69	0.54637	0.58153	1.064351995900214
70	without thinking that there were people who think each other specialty	Without considering the fact that there are individuals with unique expertise.	without thinking that there were people who think each other specialty	without considering the fact that there are individuals with unique expertise.	0.8129	0.8124	0.8134	385.586	140.714	2.74	0.365	0.365	without thinking that there were people who think each other specialty	without thinking that there were people who think each other specialty	11	60	9	11	specialty	without considering the fact that there are individuals with unique expertise .	without considering the fact that there are individual with unique expertise .	12	68	11	2	considering	1.091	0.917	1.091	1.133	0.882	1.133	1.222	0.818	1.222	5.5	0.182	0.182	0.85	0.593	0.1	W IH0 TH AW1 T - TH IH1 NG K IH0 NG - DH AE1 T - DH EH1 R - W ER0 - P IY1 P AH0 L - HH UW1 - TH IH1 NG K - IY1 CH - AH1 DH ER0 - S P EH1 SH AH0 L T IY0	W IH TH AW T - TH IH NG K IH NG - DH AE T - DH EH R - W ER - P IY P AH L - HH UW - TH IH NG K - IY CH - AH DH ER - S P EH SH AH L T IY	43	W IH0 TH AW1 T - K AH0 N S IH1 D ER0 IH0 NG - DH AH0 - F AE1 K T - DH AE1 T - DH EH1 R - AA1 R - IH2 N D AH0 V IH1 JH AH0 W AH0 L Z - W IH1 DH - Y UW0 N IY1 K - EH2 K S P ER0 T IY1 Z - .	W IH TH AW T - K AH N S IH D ER IH NG - DH AH - F AE K T - DH AE T - DH EH R - AA R - IH N D AH V IH JH AH W AH L Z - W IH DH - Y UW N IY K - EH K S P ER T IY Z - .	57	1.326	0.754	1.326	0.6666666666666666	0.9473684210526315	0.626	0.613	1.021	0.979	0.979	70	0.54882	0.54901	1.000346197296017
71	Let me ask ,  by the way ,  just for the record.	May I inquire ,  incidentally ,  only to clarify things ,  if I may ?	let me ask ,  by the way ,  just for the record.	may i inquire ,  incidentally ,  only to clarify things ,  if i may ?	0.7584	0.7611	0.7557	48.308	249.088	5.156	0.194	5.156	let me ask , by the way , just for the record .	let me ask , by the way , just for the record .	13	35	6	12	record	may i inquire , incidentally , only to clarify things , if i may ?	may i inquire , incidentally , only to clarify thing , if i may ?	15	52	12	5	incidentally	1.154	0.867	1.154	1.486	0.673	1.486	2.0	0.5	2.0	2.4	0.417	0.417	0.952	0.4	0.09	L EH1 T - M IY1 - AE1 S K - , - B AY1 - DH AH0 - W EY1 - , - JH AH1 S T - F AO1 R - DH AH0 - R EH1 K ER0 D - .	L EH T - M IY - AE S K - , - B AY - DH AH - W EY - , - JH AH S T - F AO R - DH AH - R EH K ER D - .	31	M EY1 - AY1 - IH0 N K W AY1 R - , - IH2 N S IH0 D EH1 N T AH0 L IY0 - , - OW1 N L IY0 - T UW1 - K L EH1 R AH0 F AY2 - TH IH1 NG Z - , - IH1 F - AY1 - M EY1 - ?	M EY - AY - IH N K W AY R - , - IH N S IH D EH N T AH L IY - , - OW N L IY - T UW - K L EH R AH F AY - TH IH NG Z - , - IH F - AY - M EY - ?	46	1.484	0.674	1.484	0.8913043478260869	1.326086956521739	0.731	0.628	1.164	0.859	0.859	71	0.61686	0.60338	0.9781473916285706
